
2022-05-10  19.27.14    BenchmarkSAR    bin = 5    fee = 0.0015 - 0.002    2022-05-04 ~  (6) days

29124 loaded. (6 days)
0.001000 / 0.001000 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 14 / 5 / 9 / 0.5556 	 h = -0.0203 / 0.0910 	 p = 0.05 	 avg = 0.00 	 % = 1.0811 / +4.0559
0.002200 / 0.002200 / 0.096000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0974 	 p = 0.12 	 avg = 0.00 	 % = 1.2117 / +10.5835
0.002200 / 0.002200 / 0.097000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0974 	 p = 0.12 	 avg = 0.00 	 % = 1.2117 / +10.5835
0.002200 / 0.002200 / 0.098000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0974 	 p = 0.12 	 avg = 0.00 	 % = 1.2117 / +10.5835
0.002200 / 0.002200 / 0.099000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0974 	 p = 0.12 	 avg = 0.00 	 % = 1.2117 / +10.5835
0.002300 / 0.002300 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 7 / 13 / 0.5385 	 h = -0.0204 / 0.1364 	 p = 0.07 	 avg = 0.00 	 % = 1.1175 / +5.8758
0.002300 / 0.002300 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 8 / 12 / 0.6667 	 h = -0.0204 / 0.1417 	 p = 0.10 	 avg = 0.00 	 % = 1.1682 / +8.4109
0.002300 / 0.002300 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1456 	 p = 0.17 	 avg = 0.01 	 % = 1.3072 / +15.3593
0.002300 / 0.002300 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 22 / 10 / 12 / 0.8333 	 h = -0.0204 / 0.1488 	 p = 0.15 	 avg = 0.01 	 % = 1.2736 / +13.6785
0.002300 / 0.002300 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 9 / 17 / 0.5294 	 h = -0.0204 / 0.1531 	 p = 0.09 	 avg = 0.00 	 % = 1.1495 / +7.4729
0.002300 / 0.002300 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 23 / 9 / 14 / 0.6429 	 h = -0.0204 / 0.1569 	 p = 0.15 	 avg = 0.01 	 % = 1.2616 / +13.0792
0.002300 / 0.002300 / 0.017000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1067 	 p = 0.06 	 avg = 0.00 	 % = 1.0968 / +4.8391
0.002300 / 0.002300 / 0.021000 	 t = 0.0000 / 0.0200 	 c = 29 / 11 / 18 / 0.6111 	 h = -0.0204 / 0.0851 	 p = 0.01 	 avg = 0.00 	 % = 1.0230 / +1.1495
0.002300 / 0.002300 / 0.022000 	 t = 0.0000 / 0.0200 	 c = 28 / 10 / 18 / 0.5556 	 h = -0.0204 / 0.0863 	 p = 0.02 	 avg = 0.00 	 % = 1.0363 / +1.8168
0.002300 / 0.002300 / 0.023000 	 t = 0.0000 / 0.0200 	 c = 28 / 10 / 18 / 0.5556 	 h = -0.0204 / 0.0870 	 p = 0.02 	 avg = 0.00 	 % = 1.0383 / +1.9143
0.002300 / 0.002300 / 0.024000 	 t = 0.0000 / 0.0200 	 c = 28 / 10 / 18 / 0.5556 	 h = -0.0204 / 0.0895 	 p = 0.03 	 avg = 0.00 	 % = 1.0512 / +2.5593
0.002300 / 0.002300 / 0.025000 	 t = 0.0000 / 0.0200 	 c = 28 / 10 / 18 / 0.5556 	 h = -0.0204 / 0.0912 	 p = 0.04 	 avg = 0.00 	 % = 1.0654 / +3.2696
0.002300 / 0.002300 / 0.026000 	 t = 0.0000 / 0.0200 	 c = 27 / 10 / 17 / 0.5882 	 h = -0.0204 / 0.0925 	 p = 0.04 	 avg = 0.00 	 % = 1.0807 / +4.0330
0.002300 / 0.002300 / 0.027000 	 t = 0.0000 / 0.0200 	 c = 27 / 10 / 17 / 0.5882 	 h = -0.0204 / 0.0936 	 p = 0.05 	 avg = 0.00 	 % = 1.0961 / +4.8031
0.002300 / 0.002300 / 0.028000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0951 	 p = 0.06 	 avg = 0.00 	 % = 1.1037 / +5.1848
0.002300 / 0.002300 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0956 	 p = 0.06 	 avg = 0.00 	 % = 1.1109 / +5.5439
0.002300 / 0.002300 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0961 	 p = 0.06 	 avg = 0.00 	 % = 1.1155 / +5.7764
0.002300 / 0.002300 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0961 	 p = 0.07 	 avg = 0.00 	 % = 1.1188 / +5.9392
0.002300 / 0.002300 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.11 	 avg = 0.00 	 % = 1.1996 / +9.9824
0.002300 / 0.002300 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.10 	 avg = 0.00 	 % = 1.1872 / +9.3577
0.002300 / 0.002300 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.11 	 avg = 0.00 	 % = 1.1928 / +9.6383
0.002300 / 0.002300 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.11 	 avg = 0.00 	 % = 1.1986 / +9.9288
0.002300 / 0.002300 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.11 	 avg = 0.00 	 % = 1.2039 / +10.1943
0.002300 / 0.002300 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.11 	 avg = 0.00 	 % = 1.2087 / +10.4350
0.002300 / 0.002300 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.12 	 avg = 0.00 	 % = 1.2116 / +10.5798
0.002300 / 0.002300 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.12 	 avg = 0.00 	 % = 1.2181 / +10.9061
0.002300 / 0.002300 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.12 	 avg = 0.00 	 % = 1.2205 / +11.0242
0.002300 / 0.002300 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.12 	 avg = 0.00 	 % = 1.2217 / +11.0870
0.002300 / 0.002300 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0968 	 p = 0.12 	 avg = 0.00 	 % = 1.2228 / +11.1409
0.002300 / 0.002300 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2312 / +11.5581
0.002300 / 0.002300 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2334 / +11.6686
0.002300 / 0.002300 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2343 / +11.7141
0.002300 / 0.002300 / 0.046000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2354 / +11.7691
0.002300 / 0.002300 / 0.047000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2361 / +11.8056
0.002300 / 0.002300 / 0.048000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2363 / +11.8147
0.002300 / 0.002300 / 0.049000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2363 / +11.8147
0.002300 / 0.002300 / 0.050000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2393 / +11.9672
0.002300 / 0.002300 / 0.051000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2399 / +11.9946
0.002300 / 0.002300 / 0.052000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2404 / +12.0221
0.002300 / 0.002300 / 0.053000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.054000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.055000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.056000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.057000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.058000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.059000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.060000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.061000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.062000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.063000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.064000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.065000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.066000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.067000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.068000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.069000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.070000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.071000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.072000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.073000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.074000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.075000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.076000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.077000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.078000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.079000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.080000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.081000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.082000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.083000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.084000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.085000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.086000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.087000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.088000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.089000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.090000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.091000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.092000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.093000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.094000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.095000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.096000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.097000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.098000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002300 / 0.002300 / 0.099000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0204 / 0.0968 	 p = 0.13 	 avg = 0.00 	 % = 1.2408 / +12.0405
0.002400 / 0.002400 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 7 / 13 / 0.5385 	 h = -0.0204 / 0.1366 	 p = 0.07 	 avg = 0.00 	 % = 1.1208 / +6.0405
0.002400 / 0.002400 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 8 / 12 / 0.6667 	 h = -0.0204 / 0.1419 	 p = 0.10 	 avg = 0.00 	 % = 1.1740 / +8.7000
0.002400 / 0.002400 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1458 	 p = 0.18 	 avg = 0.01 	 % = 1.3150 / +15.7507
0.002400 / 0.002400 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 22 / 10 / 12 / 0.8333 	 h = -0.0204 / 0.1490 	 p = 0.16 	 avg = 0.01 	 % = 1.2814 / +14.0703
0.002400 / 0.002400 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 9 / 17 / 0.5294 	 h = -0.0204 / 0.1534 	 p = 0.09 	 avg = 0.00 	 % = 1.1571 / +7.8527
0.002400 / 0.002400 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 23 / 9 / 14 / 0.6429 	 h = -0.0204 / 0.1571 	 p = 0.15 	 avg = 0.01 	 % = 1.2707 / +13.5348
0.002400 / 0.002400 / 0.017000 	 t = 0.0000 / 0.0200 	 c = 26 / 8 / 18 / 0.4444 	 h = -0.0204 / 0.1070 	 p = 0.07 	 avg = 0.00 	 % = 1.1063 / +5.3160
0.002400 / 0.002400 / 0.018000 	 t = 0.0000 / 0.0200 	 c = 28 / 9 / 19 / 0.4737 	 h = -0.0204 / 0.1102 	 p = 0.02 	 avg = 0.00 	 % = 1.0324 / +1.6217
0.002400 / 0.002400 / 0.019000 	 t = 0.0000 / 0.0200 	 c = 30 / 10 / 20 / 0.5000 	 h = -0.0204 / 0.1115 	 p = 0.01 	 avg = 0.00 	 % = 1.0265 / +1.3270
0.002400 / 0.002400 / 0.021000 	 t = 0.0000 / 0.0200 	 c = 29 / 12 / 17 / 0.7059 	 h = -0.0203 / 0.0854 	 p = 0.04 	 avg = 0.00 	 % = 1.0618 / +3.0886
0.002400 / 0.002400 / 0.022000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0864 	 p = 0.04 	 avg = 0.00 	 % = 1.0637 / +3.1874
0.002400 / 0.002400 / 0.023000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0871 	 p = 0.04 	 avg = 0.00 	 % = 1.0773 / +3.8671
0.002400 / 0.002400 / 0.024000 	 t = 0.0000 / 0.0200 	 c = 28 / 11 / 17 / 0.6471 	 h = -0.0204 / 0.0886 	 p = 0.05 	 avg = 0.00 	 % = 1.0839 / +4.1968
0.002400 / 0.002400 / 0.025000 	 t = 0.0000 / 0.0200 	 c = 28 / 10 / 18 / 0.5556 	 h = -0.0204 / 0.0901 	 p = 0.04 	 avg = 0.00 	 % = 1.0679 / +3.3927
0.002400 / 0.002400 / 0.026000 	 t = 0.0000 / 0.0200 	 c = 27 / 10 / 17 / 0.5882 	 h = -0.0204 / 0.0914 	 p = 0.05 	 avg = 0.00 	 % = 1.0830 / +4.1511
0.002400 / 0.002400 / 0.027000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0926 	 p = 0.06 	 avg = 0.00 	 % = 1.1015 / +5.0751
0.002400 / 0.002400 / 0.028000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0940 	 p = 0.06 	 avg = 0.00 	 % = 1.1092 / +5.4587
0.002400 / 0.002400 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0203 / 0.0947 	 p = 0.06 	 avg = 0.00 	 % = 1.1097 / +5.4863
0.002400 / 0.002400 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0203 / 0.0950 	 p = 0.06 	 avg = 0.00 	 % = 1.1146 / +5.7322
0.002400 / 0.002400 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0203 / 0.0952 	 p = 0.07 	 avg = 0.00 	 % = 1.1189 / +5.9445
0.002400 / 0.002400 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.10 	 avg = 0.00 	 % = 1.1789 / +8.9432
0.002400 / 0.002400 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.10 	 avg = 0.00 	 % = 1.1862 / +9.3115
0.002400 / 0.002400 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.11 	 avg = 0.00 	 % = 1.1925 / +9.6272
0.002400 / 0.002400 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.11 	 avg = 0.00 	 % = 1.1983 / +9.9175
0.002400 / 0.002400 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.11 	 avg = 0.00 	 % = 1.2037 / +10.1829
0.002400 / 0.002400 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.11 	 avg = 0.00 	 % = 1.2074 / +10.3713
0.002400 / 0.002400 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.12 	 avg = 0.00 	 % = 1.2145 / +10.7232
0.002400 / 0.002400 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.12 	 avg = 0.00 	 % = 1.2186 / +10.9296
0.002400 / 0.002400 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.12 	 avg = 0.00 	 % = 1.2213 / +11.0625
0.002400 / 0.002400 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 27 / 11 / 16 / 0.6875 	 h = -0.0204 / 0.0958 	 p = 0.12 	 avg = 0.00 	 % = 1.2236 / +11.1781
0.002400 / 0.002400 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0203 / 0.0958 	 p = 0.13 	 avg = 0.00 	 % = 1.2356 / +11.7820
0.002400 / 0.002400 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0203 / 0.0958 	 p = 0.13 	 avg = 0.00 	 % = 1.2382 / +11.9117
0.002400 / 0.002400 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0203 / 0.0958 	 p = 0.13 	 avg = 0.00 	 % = 1.2406 / +12.0325
0.002400 / 0.002400 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 27 / 12 / 15 / 0.8000 	 h = -0.0203 / 0.0958 	 p = 0.13 	 avg = 0.00 	 % = 1.2427 / +12.1347
